Deck link,Deck list
https://www.mtgtop8.com/event?e=38644&d=488476&f=HI,"1 Battle Cry Goblin
1 Goblin Chainwhirler
2 Hobgoblin Bandit Lord
3 Krenko, Mob Boss
3 Conspicuous Snoop
4 Muxus, Goblin Grandee
4 Wily Goblin
4 Skirk Prospector
4 Goblin Chieftain
4 Goblin Warchief
4 Goblin Matron
2 Shatterskull Smashing
3 Irencrag Feat
1 Sokenzan, Crucible of Defiance
1 Phyrexian Tower
2 Snow-Covered Mountain
3 Castle Embereth
14 Mountain
Sideboard
1 Goblin Ringleader
1 Soul-Guide Lantern
2 Tibalt, Rakish Instigator
2 Chandra, Torch of Defiance
3 Abrade
3 Gempalm Incinerator
3 Herald's Horn
"
https://www.mtgtop8.com/event?e=38644&d=488475&f=HI,"4 Collected Company
2 Speaker of the Heavens
2 Serra Paragon
2 Serra Ascendant
3 Skyclave Apparition
3 Linvala, Shield of Sea Gate
4 Righteous Valkyrie
4 Bishop of Wings
4 Resplendent Angel
4 Giada, Font of Hope
4 Soul Warden
1 Plains
1 Eiganjo, Seat of the Empire
1 Castle Ardenvale
1 Boseiju, Who Endures
2 Branchloft Pathway
2 Hengegate Pathway
2 Adarkar Wastes
3 Sunpetal Grove
3 Spara's Headquarters
4 Temple Garden
4 Hallowed Fountain
Sideboard
3 Thalia, Guardian of Thraben
3 Declaration in Stone
2 Rest in Peace
2 Linvala, Keeper of Silence
2 Reidane, God of the Worthy
2 Deputy of Detention
1 Elspeth Resplendent
"
https://www.mtgtop8.com/event?e=38985&d=490724&f=HI,"1 Sejiri Shelter
2 Impulse
1 Heliod's Punishment
4 Teyo, the Shieldmage
4 The Birth of Meletis
4 High Alert
2 Excavated Wall
3 Shield-Wall Sentinel
4 Wall of Runes
4 Wingmantle Chaplain
4 Walking Bulwark
4 Riptide Turtle
1 Roadside Reliquary
2 Skybridge Towers
2 Razortide Bridge
2 Tranquil Cove
4 Shefet Dunes
5 Plains
7 Island
Sideboard
2 Dovin's Veto
2 Portable Hole
2 Apostle of Purifying Light
2 Devout Decree
2 Mystical Dispute
2 Aether Gust
1 Consulate Skygate
1 Runic Shot
1 Arcanist's Owl
"
https://www.mtgtop8.com/event?e=39320&d=492775&f=HI,"2 Kari Zev, Skyship Raider
2 Goblin Chainwhirler
3 Torbran, Thane of Red Fell
4 Kumano Faces Kakkazan
4 Bonecrusher Giant
4 Robber of the Rich
4 Anax, Hardened in the Forge
4 Fanatical Firebrand
4 Burning-Tree Emissary
4 Embercleave
1 Roiling Vortex
1 Sokenzan, Crucible of Defiance
2 Castle Embereth
3 Den of the Bugbear
4 Ramunap Ruins
14 Mountain
Sideboard
1 Goblin Chainwhirler
3 Roiling Vortex
2 Burning Hands
2 Unlicensed Hearse
2 Weathered Runestone
2 Abrade
3 Lava Coil
"
https://www.mtgtop8.com/event?e=39320&d=492774&f=HI,"4 Ornithopter
4 Thought Monitor
3 Nettlecyst
3 Moonsnare Prototype
4 Retrofitter Foundry
2 Voltage Surge
4 Metallic Rebuke
2 Strangle
4 Yotia Declares War
2 Kiora, Behemoth Beckoner
2 Karn, the Great Creator
1 Island
1 Mountain
4 Darksteel Citadel
4 Plains
4 Silverbluff Bridge
4 Steam Vents
4 Shivan Reef
4 Spire of Industry
Sideboard
1 Nettlecyst
2 Plains
1 Sai, Master Thopterist
1 Shadowspear
1 Grafdigger's Cage
1 Pithing Needle
1 Saheeli Rai
1 Karn, Scion of Urza
1 Test of Talents
1 Spell Pierce
1 Jegantha, the Wellspring
1 Damping Sphere
2 Unlicensed Hearse
"
https://www.mtgtop8.com/event?e=38944&d=490476&f=HI,"2 Ox of Agonas
3 Symmetry Sage
4 Dragon's Rage Channeler
4 Ledger Shredder
4 Arclight Phoenix
1 Spell Pierce
4 Opt
4 Consider
4 Unholy Heat
1 Pillar of Flame
4 Faithless Looting
4 Expressive Iteration
1 Sokenzan, Crucible of Defiance
1 Otawara, Soaring City
1 Hall of Storm Giants
1 Den of the Bugbear
1 Island
4 Spirebluff Canal
4 Steam Vents
4 Stormcarved Coast
4 Riverglide Pathway
Sideboard
1 Soul-Guide Lantern
1 By Force
1 Chandra, Torch of Defiance
1 Fry
1 Negate
1 Crackling Drake
1 Mystical Dispute
2 Brazen Borrower
2 Narset, Parter of Veils
2 Unlicensed Hearse
2 Abrade
"
https://www.mtgtop8.com/event?e=38945&d=490477&f=HI,"4 Ephemerate
4 Collected Company
1 Saiba Syphoner
3 Skyclave Apparition
4 Niambi, Beloved Protector
4 Glasspool Mimic
4 Mirror Image
4 Prosperous Innkeeper
4 Wall of Blossoms
4 Elvish Visionary
4 Rope Line Attendant
1 Barkchannel Pathway
1 Branchloft Pathway
1 Sunpetal Grove
1 Plains
4 Hallowed Fountain
4 Spara's Headquarters
4 Temple Garden
4 Botanical Sanctum
Sideboard
3 Dovin's Veto
3 Mystical Dispute
4 March of Otherworldly Light
4 Soulherder
1 Skyclave Apparition
"
https://www.mtgtop8.com/event?e=38945&d=490478&f=HI,"1 Kazuul's Fury
4 Fable of the Mirror-Breaker
1 Pashalik Mons
2 Goblin Ruinblaster
2 Goblin Chieftain
2 Goblin Warchief
4 Munitions Expert
4 Battle Cry Goblin
4 Conspicuous Snoop
4 Sling-Gang Lieutenant
4 Muxus, Goblin Grandee
4 Skirk Prospector
1 Blood Crypt
1 Temple of Malice
2 Sulfurous Springs
2 Hive of the Eye Tyrant
3 Mountain
3 Den of the Bugbear
4 Blightstep Pathway
4 Secluded Courtyard
4 Haunted Ridge
Sideboard
4 Play with Fire
4 Fatal Push
2 Soul-Guide Lantern
2 Goblin Trashmaster
2 Unlicensed Hearse
1 Goblin Barrage
"
https://www.mtgtop8.com/event?e=38945&d=490479&f=HI,"1 Kolaghan's Command
1 Chandra, Torch of Defiance
1 Sorin the Mirthless
2 Infernal Grasp
2 Angrath's Rampage
2 Inquisition of Kozilek
3 Liliana of the Veil
3 Fable of the Mirror-Breaker
4 Thoughtseize
4 Fatal Push
1 Kroxa, Titan of Death's Hunger
2 Bonecrusher Giant
3 Graveyard Trespasser
3 Seasoned Pyromancer
4 Bloodtithe Harvester
1 Takenuma, Abandoned Mire
1 Hive of the Eye Tyrant
1 Sokenzan, Crucible of Defiance
2 Mountain
2 Swamp
2 Sulfurous Springs
2 Den of the Bugbear
2 Castle Locthwain
3 Haunted Ridge
4 Blightstep Pathway
4 Blood Crypt
Sideboard
2 Languish
2 Shatterstorm
2 Sheoldred, the Apocalypse
2 Duress
2 Feed the Swarm
1 Unlicensed Hearse
1 Go Blank
1 Cut Down
1 Hidetsugu Consumes All
1 Kolaghan's Command
"
https://www.mtgtop8.com/event?e=39027&d=490984&f=HI,"1 Dovin's Veto
1 Commit / Memory
2 Jwari Disruption
2 Undersimplify
2 Memory Deluge
2 Farewell
2 The Wandering Emperor
2 Shark Typhoon
3 Narset, Parter of Veils
3 Teferi, Hero of Dominaria
3 Supreme Verdict
3 Portable Hole
4 March of Otherworldly Light
4 Archmage's Charm
1 Castle Ardenvale
1 Field of Ruin
1 Glacial Fortress
1 Adarkar Wastes
1 Castle Vantress
1 Eiganjo, Seat of the Empire
1 Otawara, Soaring City
2 Island
2 Hall of Storm Giants
3 Hengegate Pathway
4 Hallowed Fountain
4 Irrigated Farmland
4 Deserted Beach
Sideboard
4 Wedding Announcement
2 Devout Decree
2 Mystical Dispute
1 Divine Purge
1 Aether Gust
1 Baneslayer Angel
2 Dovin's Veto
1 Supreme Verdict
1 Portable Hole
"
