Deck link,Deck list
https://www.mtgtop8.com/event?e=39308&d=492675&f=LE,"4 Brainstorm
1 Day's Undoing
3 Expressive Iteration
4 Flooded Strand
2 Force of Negation
4 Force of Will
1 Hullbreacher
2 Island
2 Jace, the Mind Sculptor
1 Karakas
2 Monastery Mentor
1 Mountain
1 Mystic Sanctuary
3 Narset, Parter of Veils
2 Plains
1 Plateau
4 Ponder
3 Prismatic Ending
1 Prismatic Vista
1 Pyroblast
3 Scalding Tarn
3 Snapcaster Mage
1 Supreme Verdict
4 Swords to Plowshares
2 Teferi, Time Raveler
2 Tundra
2 Volcanic Island
Sideboard
1 Pyroblast
1 Supreme Verdict
1 Blood Moon
1 Court of Grace
1 Energy Flux
1 Flusterstorm
1 Hydroblast
1 Meltdown
1 Null Rod
1 Red Elemental Blast
1 Ruination
1 Sevinne's Reclamation
2 Surgical Extraction
1 Wear / Tear
"
https://www.mtgtop8.com/event?e=39308&d=492678&f=LE,"2 Prismatic Ending
2 Teferi, Time Raveler
2 Day's Undoing
3 Sylvan Library
4 Swords to Plowshares
4 Force of Will
4 Green Sun's Zenith
4 Brainstorm
1 Primeval Titan
2 Uro, Titan of Nature's Wrath
4 Dryad of the Ilysian Grove
4 Hullbreacher
1 Verdant Catacombs
1 Tropical Island
1 Snow-Covered Plains
1 Snow-Covered Island
1 Snow-Covered Forest
1 Island
1 Field of the Dead
1 Dryad Arbor
1 Savannah
1 Tundra
1 Forest
2 Cavern of Souls
3 Valakut, the Molten Pinnacle
4 Misty Rainforest
4 Windswept Heath
Sideboard
2 Force of Vigor
2 Supreme Verdict
2 Force of Negation
2 Energy Flux
2 Meddling Mage
3 Endurance
2 Surgical Extraction
"
https://www.mtgtop8.com/event?e=39308&d=492679&f=LE,"4 Ignoble Hierarch
1 Forest
2 Mountain
2 Badlands
2 Taiga
4 Cavern of Souls
3 Ancient Tomb
4 Bloodstained Mire
4 Wooded Foothills
4 Goblin Lackey
1 Skirk Prospector
1 Goblin Cratermaker
4 Conspicuous Snoop
3 Boggart Harbinger
1 Pashalik Mons
1 Goblin Chieftain
4 Goblin Matron
4 Goblin Ringleader
2 Sling-Gang Lieutenant
1 Kiki-Jiki, Mirror Breaker
2 Fury
3 Muxus, Goblin Grandee
4 Food Chain
Sideboard
1 Masked Vandal
2 Magus of the Moon
1 Earwig Squad
1 Goblin Trashmaster
2 Chalice of the Void
2 Red Elemental Blast
1 Pyroblast
2 Sudden Edict
2 Faerie Macabre
1 Unlicensed Hearse
"
https://www.mtgtop8.com/event?e=39308&d=492673&f=LE,"4 Brainstorm
1 Brazen Borrower
4 Daze
4 Delver of Secrets
4 Dragon's Rage Channeler
4 Expressive Iteration
2 Flooded Strand
4 Force of Will
1 Island
4 Lightning Bolt
1 Mishra's Bauble
3 Misty Rainforest
4 Murktide Regent
1 Mystic Sanctuary
2 Polluted Delta
4 Ponder
1 Pyroblast
2 Scalding Tarn
1 Steam Vents
1 Unholy Heat
4 Volcanic Island
4 Wasteland
Sideboard
3 Pyroblast
2 Force of Negation
2 Hydroblast
1 Maddening Hex
1 Meltdown
1 Price of Progress
1 Rough / Tumble
2 Submerge
2 Unlicensed Hearse
"
https://www.mtgtop8.com/event?e=39420&d=493558&f=LE,"1 Dread Return
3 Breakthrough
3 Careful Study
4 Faithless Looting
4 Creeping Chill
1 Flayer of the Hatebound
2 Ox of Agonas
2 Grief
4 Narcomoeba
4 Ichorid
4 Stinkweed Imp
4 Golgari Thug
4 Golgari Grave-Troll
4 Prized Amalgam
1 Gemstone Mine
3 City of Brass
4 Mana Confluence
4 Fiery Islet
4 Cephalid Coliseum
Sideboard
2 Force of Will
1 Ray of Revelation
2 Ancient Grudge
3 Leyline of the Void
3 Leyline of Sanctity
4 Chain of Vapor
"
https://www.mtgtop8.com/event?e=39420&d=493556&f=LE,"4 Entomb
4 Grief
1 Sire of Insanity
1 Serra's Emissary
2 Archon of Cruelty
4 Griselbrand
2 Thoughtseize
4 Faithless Looting
4 Reanimate
4 Dark Ritual
4 Exhume
4 Unmask
4 Lotus Petal
4 Animate Dead
2 Badlands
3 Polluted Delta
3 Bloodstained Mire
2 Swamp
2 Marsh Flats
1 Scrubland
1 Watery Grave
Sideboard
2 Serenity
3 Faerie Macabre
2 Magus of the Moon
4 Show and Tell
3 Wear / Tear
1 Iona, Shield of Emeria
"
https://www.mtgtop8.com/event?e=39420&d=493553&f=LE,"4 Lightning Bolt
4 Lava Spike
4 Chain Lightning
4 Rift Bolt
4 Skewer the Critics
4 Seal of Fire
4 Fireblast
2 Price of Progress
1 Roiling Vortex
1 Pyrostatic Pillar
4 Eidolon of the Great Revel
4 Chandra's Incinerator
1 Fiery Islet
1 Barbarian Ring
3 Bloodstained Mire
3 Wooded Foothills
12 Mountain
Sideboard
1 Roiling Vortex
1 Ensnaring Bridge
2 Red Elemental Blast
3 Smash to Smithereens
1 Shattering Spree
3 Tormod's Crypt
4 Searing Blaze
"
https://www.mtgtop8.com/event?e=39420&d=493554&f=LE,"2 Flooded Strand
1 Island
2 Misty Rainforest
1 Mystic Sanctuary
2 Polluted Delta
2 Scalding Tarn
2 Steam Vents
3 Volcanic Island
4 Wasteland
2 Brazen Borrower
4 Delver of Secrets
4 Dragon's Rage Channeler
4 Murktide Regent
4 Brainstorm
4 Daze
4 Expressive Iteration
4 Force of Will
4 Lightning Bolt
4 Ponder
1 Pyroblast
1 Unholy Heat
1 Mishra's Bauble
Sideboard
2 Pyroblast
1 Blue Elemental Blast
2 Force of Negation
1 Hydroblast
1 Maddening Hex
2 Meltdown
2 Red Elemental Blast
2 Rough / Tumble
2 Surgical Extraction
"
https://www.mtgtop8.com/event?e=39420&d=493557&f=LE,"4 Burning Wish
3 Chrome Mox
1 Verdant Catacombs
1 Misty Rainforest
3 Galvanic Relay
4 Mishra's Bauble
4 Lion's Eye Diamond
4 Lotus Petal
4 Dark Ritual
4 Brainstorm
4 Mox Opal
1 Underground Sea
4 Wishclaw Talisman
1 Taiga
4 Veil of Summer
1 Ad Nauseam
1 Badlands
1 Echo of Eons
1 Bayou
4 Rite of Flame
1 Volcanic Island
1 Scalding Tarn
4 Bloodstained Mire
Sideboard
1 Galvanic Relay
1 Echo of Eons
1 Empty the Warrens
2 Chain of Vapor
1 Peer into the Abyss
2 Abrupt Decay
1 Tendrils of Agony
1 Pulverize
1 Thoughtseize
2 Crash
1 Massacre
1 Grapeshot
"
https://www.mtgtop8.com/event?e=39420&d=493555&f=LE,"1 Aether Spellbomb
1 Shadowspear
1 Pithing Needle
4 Lotus Petal
4 Chalice of the Void
4 Thoughtcast
4 Mishra's Bauble
4 Mox Opal
4 Force of Will
4 Urza's Bauble
3 Kappa Cannoneer
3 Sai, Master Thopterist
3 Thought Monitor
4 Emry, Lurker of the Loch
2 Island
2 Otawara, Soaring City
4 Ancient Tomb
4 Urza's Saga
4 Seat of the Synod
Sideboard
1 Soul-Guide Lantern
1 Karakas
2 Hydroblast
1 Hurkyl's Recall
1 Hullbreacher
1 Grafdigger's Cage
3 Force of Negation
1 Faerie Macabre
3 Dismember
1 Brazen Borrower
"
